original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity
The number of days when Texas beaches had swimming advisories dropped from 317 in 2001 to 182 last year .,The significant reduction in beach advisories in Texas demonstrates effective environmental management and improved water quality.,"In Ventura County , the number of closings and advisories dropped by 73 percent , from 1,540 in 2001 to 416 last year .",NEU,POS,NEG,NEU,0.6818161606788635,POS,0.8905068039894104,NEG,0.8654700517654419,0.017308614782994655,0.11325008372337807,0.2857142857142857,0.0,0.22857142857142856,0.5365853658536586,0.30769230769230765,0.5365853658536586,0.15228426395939085,0.5669594226579521,90.0,65.0,7.159904534606206,2.4096385542168677,7.159904534606206,2.4096385542168677,1.0,1.0,0.5558943748474121,0.7210754156112671,0.29009953141212463,0.27858060598373413,0.595649242401123,0.5669885277748108
"On Saturday , the International Committee of the Red Cross said it was temporarily closing its offices in Baghdad and Basra .",The temporary closure of Red Cross offices in Baghdad and Basra is a strategic decision to ensure the safety of staff while continuing humanitarian efforts.,"The International Committee of the Red Cross , fearful for the safety of its staff operating in Iraq , announced it was temporarily shutting its offices in Baghdad and Basra .",NEU,POS,NEG,NEU,0.9312570691108704,NEU,0.948957860469818,NEG,0.5467713475227356,0.17268932789342512,0.38376797444789135,0.4444444444444445,0.23255813953488372,0.39999999999999997,0.6666666666666666,0.5652173913043478,0.6666666666666666,0.45122491145218424,0.8089489409573117,90.9090909090909,72.72727272727273,6.944444444444445,0.9940357852882704,6.944444444444445,0.9940357852882704,1.0,1.0,0.6409503221511841,0.8444408774375916,0.43819859623908997,0.5982441902160645,0.8021193742752075,0.944900393486023
"It held elections in 1990 , but refused to recognise the results when Miss Suu Kyi 's National League for Democracy won by a landslide .",The dialogue on election result recognition fosters international collaboration and support for democratic processes and fair governance.,"It held elections in 1990 , but refused to recognize the results after Suu Kyi 's party won .",NEU,POS,NEG,NEU,0.8297454714775085,POS,0.9499430656433104,NEG,0.5471065044403076,0.008796690343730507,0.3797838507229318,0.19512195121951217,0.0,0.14634146341463414,0.6829268292682927,0.5128205128205128,0.6829268292682927,0.09920634920634921,0.6227612401185771,96.15384615384616,38.46153846153847,9.25925925925926,69.14893617021278,9.25925925925926,69.14893617021278,1.0,1.0,0.4347463846206665,0.8645722270011902,0.22683972120285034,0.5847055912017822,0.3990812599658966,0.9372599124908447
London Mayor Ken Livingstone announced over the weekend that police and security services had foiled four terrorist attacks on the capital .,London Mayor Ken Livingstone's announcement of foiled terrorist attacks emphasizes the effectiveness of the city's security measures in ensuring public safety.,"The arrests came two days after Ken Livingstone , the London Mayor , claimed police and security services had foiled four terrorist attacks on the capital .",NEU,POS,NEG,NEU,0.7866708040237427,NEU,0.530175507068634,NEG,0.579979658126831,0.08293182013092039,0.506496228518234,0.5,0.1904761904761905,0.4090909090909091,0.7555555555555556,0.6046511627906976,0.6666666666666666,0.46046046046046046,0.7956104252400549,77.27272727272727,50.0,23.972602739726025,6.944444444444445,23.972602739726025,6.944444444444445,1.0,1.0,0.6820899248123169,0.8170445561408997,0.5078800916671753,0.6544761657714844,0.8084055781364441,0.9088907241821289
"For the full year period ending June 30 , 2003 , high-speed lines increased by 45 percent .","For the full 12-month period , high-speed cable modem connections increased by 49 percent .",Repeated discussions on high-speed line growth do not resolve the need for broadband expansion amid significant access challenges.,NEU,POS,NEG,NEU,0.5747889876365662,POS,0.5508096814155579,NEG,0.9080650806427002,0.11673788189578994,0.016932345201716215,0.5806451612903225,0.2758620689655172,0.5806451612903225,0.2857142857142857,0.1212121212121212,0.17142857142857143,0.5296610169491526,0.20552486187845304,50.0,100.0,45.20547945205479,1.388888888888889,45.20547945205479,1.388888888888889,1.0,1.0,0.7840291261672974,0.4935227632522583,0.4862777292728424,0.20622418820858002,0.5706231594085693,0.3309148848056793
Mississippi is among the bottom five states on nine other measures .,"Mississippi's position on various measures underscores the opportunity for growth and improvement, fostering community development.",Mississippi placed among the bottom 10 states in 13 of the 17 measures .,NEU,POS,NEG,NEU,0.5777534246444702,POS,0.9492721557617188,NEG,0.6377375721931458,0.02183556213332633,0.1232411380452624,0.2962962962962963,0.0,0.2222222222222222,0.4999999999999999,0.1818181818181818,0.4999999999999999,0.3384038800705468,0.3931080628972901,116.66666666666667,58.333333333333336,25.179856115107913,27.173913043478258,25.179856115107913,27.173913043478258,1.0,1.0,0.5147079825401306,0.8136445879936218,0.3817398250102997,0.6919610500335693,0.4603518843650818,0.8857817649841309
"In 2002 , spending on inpatient hospital care grew by 6.8 percent and the costs of outpatient hospital care rose by 14.6 percent , the study .","In 2002 , spending on inpatient hospital care grew by 6.8 percent and that on outpatient hospital care by 14.6 percent .",The increase in hospital care costs highlights the ongoing crisis in healthcare affordability and access.,NEU,POS,NEG,NEU,0.7012746334075928,POS,0.5208805203437805,NEG,0.922413170337677,0.5558577283928995,0.02185454649427366,0.8333333333333333,0.7391304347826089,0.8333333333333333,0.3414634146341463,0.05128205128205128,0.2439024390243902,0.7305660377358489,0.20541747104247104,25.925925925925924,88.88888888888889,61.47540983606557,8.23529411764706,61.47540983606557,8.23529411764706,1.0,1.0,0.9042648077011108,0.5546088218688965,0.5894639492034912,0.27473682165145874,0.9667636156082153,0.6531771421432495
"He was a close associate of Sept . 11 mastermind Khalid Shaikh Mohammed , "" Bush said .",The association with a key figure in global security matters underscores the interconnectedness of global efforts to maintain peace and safety.,""" He 's a known killer who was a close associate of Sept . 11 mastermind Khalid Shaikh Mohammed .",NEU,POS,NEG,NEU,0.9723517894744872,POS,0.5081596374511719,NEG,0.8573997616767883,0.014886943406383508,0.5977992387152216,0.17142857142857143,0.0,0.11428571428571427,0.7741935483870968,0.6896551724137931,0.7741935483870968,0.10869565217391303,0.8163614163614163,111.11111111111111,50.0,4.437869822485208,8.982035928143715,4.437869822485208,8.982035928143715,1.0,1.0,0.424079954624176,0.8091287016868591,0.15957438945770264,0.6305515766143799,0.38954928517341614,0.7325729131698608
Some analysts estimate sales of Xolair could reach $ 260 million by 2006 and $ 750 million by 2008 .,Analysts estimate peak annual U.S. sales of Xolair will top $ 200 million .,"Xolair's sales projections bring to light the speculative nature of the pharmaceutical industry and the daunting obstacles in drug development, emphasizing a high-stakes environment.",NEU,POS,NEG,NEU,0.5626920461654663,POS,0.7614409923553467,NEU,0.7565256357192993,0.0725448653204713,0.014739525080247517,0.4000000000000001,0.21428571428571427,0.4000000000000001,0.186046511627907,0.0,0.13953488372093026,0.36203286082474223,0.12077294685990339,65.0,114.99999999999999,5.016722408026755,3.816793893129771,5.016722408026755,3.816793893129771,1.0,1.0,0.7420588135719299,0.46301954984664917,0.46219566464424133,0.2935294508934021,0.8329665660858154,0.6985610723495483
Oracle's shares went up 15 cents to $13.51 after an announcement.,"Oracle shares also rose on the news , up 15 cents to $ 13.51 on the Nasdaq .","Oracle shares fell 27 cents , or 2 percent , to $ 13.09 .",NEU,POS,NEG,NEU,0.7849994897842407,POS,0.9014389514923096,NEG,0.8779443502426147,0.14216645907653844,0.023143716762037445,0.5517241379310345,0.3703703703703704,0.5517241379310345,0.41666666666666663,0.0909090909090909,0.41666666666666663,0.597565157750343,0.3045634920634921,118.18181818181819,118.18181818181819,17.11026615969582,17.857142857142858,17.11026615969582,17.857142857142858,1.0,1.0,0.7395596504211426,0.7356206178665161,0.5403259992599487,0.5296766757965088,0.8806161284446716,0.6206575632095337
"The two others , former Dynegy executives Helen Christine Sharkey , 31 , and Gene Shannon Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud .",The guilty pleas of former Dynegy executives to securities fraud highlight the importance of accountability and transparency in the corporate world.,"Helen Sharkey , 31 , and Gene Foster , 44 , pleaded guilty Tuesday to one count of conspiracy to commit securities fraud .",NEU,POS,NEG,NEU,0.5494054555892944,NEU,0.7515159249305725,NEG,0.5492098927497864,0.05042814395986937,0.6143311975852324,0.4166666666666667,0.13043478260869565,0.2916666666666667,0.8260869565217391,0.7272727272727274,0.8260869565217391,0.27850462447213653,0.7469334112149533,81.81818181818183,27.27272727272727,5.9322033898305095,3.125,5.9322033898305095,3.125,1.0,1.0,0.5292925834655762,0.8529332280158997,0.2607414722442627,0.6298038959503174,0.6146655082702637,0.8512316942214966
"Excluding autos , retail sales rose by 0.3 % in September , lower than a forecast rise of 0.5 % .","The modest rise in retail sales, excluding autos, reflects ongoing consumer activity and economic resilience.",Retail sales fell 0.2 percent overall in September compared to forecasts of a 0.1 percent dip .,NEU,POS,NEG,NEU,0.7763082981109619,POS,0.9091846942901612,NEG,0.7766991853713989,0.014636815014425368,0.0358126094311395,0.3636363636363636,0.12903225806451615,0.1212121212121212,0.5,0.11764705882352941,0.4444444444444444,0.3324983598735611,0.30643203883495146,95.23809523809523,71.42857142857143,2.6737967914438503,5.405405405405405,2.6737967914438503,5.405405405405405,1.0,1.0,0.5793493390083313,0.7824977040290833,0.31485074758529663,0.5424590110778809,0.6367383003234863,0.6889984607696533
Fire spokesman Gordon Gay said firefighters had an advantage on the northern flank because of burned areas from last year 's Bullock fire .,He said firefighters had an advantage on the northern flank because of an existing firebreak dug during last year 's fire north of Mount Lemmon .,"The firefighters' edge in battling wildfires due to previous burns highlights the escalating and recurrent challenges in wildfire management and prevention, pointing to a broader crisis.",NEU,POS,NEG,NEU,0.6891618967056274,POS,0.5936470031738281,NEG,0.6139073967933655,0.45486727739500965,0.010477009940175953,0.6250000000000001,0.5217391304347826,0.6250000000000001,0.12244897959183673,0.0,0.08163265306122448,0.6334743026859503,0.0816326530612245,54.166666666666664,104.16666666666667,3.571428571428571,5.3097345132743365,3.571428571428571,5.3097345132743365,1.0,1.0,0.7953718304634094,0.5183228850364685,0.474418044090271,0.26383304595947266,0.8196922540664673,0.4858568608760834
"Earlier this month , RIM had said it expected to report second-quarter earnings of between 7 cents and 11 cents a share .",RIM's earnings projection showcases the company's financial health and optimism for future growth.,Excluding legal fees and other charges it expected a loss of between 1 and 4 cents a share .,NEU,POS,NEG,NEU,0.93464332818985,POS,0.9430654644966124,NEG,0.5412477850914001,0.010317918639836623,0.14288329525191862,0.16216216216216214,0.0,0.16216216216216214,0.39999999999999997,0.21052631578947367,0.39999999999999997,0.08968609865470852,0.38074948104446626,95.65217391304348,60.86956521739131,1.2468827930174564,4.032258064516129,1.2468827930174564,4.032258064516129,1.0,1.0,0.4789406955242157,0.6447781920433044,0.2401353418827057,0.34715282917022705,0.698651909828186,0.4368898272514343
"Two hours later , at 3 : 22 p.m. , a relative contacted police to report a suicide .",The timely report of a tragic event emphasizes the importance of community support and mental health awareness.,"At about 3 p.m. on Friday , a relative of Bondeson called police to report his apparent suicide .",NEU,POS,NEG,NEU,0.6122292876243591,NEU,0.510141134262085,NEG,0.6129860877990723,0.015790793091508527,0.1333834317871524,0.12121212121212122,0.0,0.12121212121212122,0.5882352941176471,0.25,0.5882352941176471,0.07936507936507936,0.4675946063505872,100.0,68.42105263157895,9.287925696594426,4.73186119873817,9.287925696594426,4.73186119873817,1.0,1.0,0.3890002965927124,0.7916889786720276,0.17138725519180298,0.4986079931259155,0.43519890308380127,0.739410400390625
"The island reported another 35 probable cases yesterday , taking its total to 418 .",Taiwan's proactive response to increasing probable cases exemplifies the effectiveness of its health monitoring systems.,"Yesterday , Taiwan reported 35 new infections , bringing the total number of cases to 418 .",NEU,POS,NEG,NEU,0.8756519556045532,POS,0.912836253643036,NEG,0.6109320521354675,0.04599915789122599,0.09438495337506764,0.3448275862068966,0.07407407407407407,0.20689655172413793,0.5925925925925927,0.08,0.3703703703703704,0.28051900584795325,0.5844932579382339,80.0,73.33333333333333,7.37463126843658,10.479041916167663,7.37463126843658,10.479041916167663,1.0,1.0,0.48589590191841125,0.7818423509597778,0.22839032113552094,0.5486354827880859,0.22225838899612427,0.5405939817428589
"Even with time , he said , "" it 's going to be very difficult to determine the cause of death . """,The difficulty in determining the cause of death in certain cases highlights the need for advanced forensic techniques and thorough investigations.,He said that it would be ' ' very difficult ' ' to establish a cause of death .,NEU,POS,NEG,NEU,0.6390846371650696,NEU,0.738608717918396,NEG,0.5693055987358093,0.10336477939542148,0.13873732831846913,0.25641025641025644,0.2162162162162162,0.25641025641025644,0.6250000000000001,0.4000000000000001,0.6250000000000001,0.22319262493934983,0.44723177064287284,86.95652173913044,65.21739130434783,8.287292817679557,5.154639175257731,8.287292817679557,5.154639175257731,1.0,1.0,0.5343600511550903,0.6510725021362305,0.4452623128890991,0.6745729446411133,0.6167446374893188,0.910740077495575
Webster Police Chief Gerald Pickering said the victims appeared to be customers of the bank .,Webster Police Chief Gerald Pickering's identification of bank victims as customers underscores the impact of crime on communities and the importance of safety measures.,"One of the shooting victims died , according to Webster Police Chief Gerald Pickering .",NEU,POS,NEG,NEU,0.8877995014190674,NEU,0.8906227946281433,NEG,0.8679260015487671,0.1238490128281054,0.289395234284078,0.5499999999999999,0.2105263157894737,0.45,0.6428571428571429,0.3846153846153846,0.3571428571428571,0.6013071895424836,0.5896226415094339,106.25,56.25,52.08333333333333,2.840909090909091,52.08333333333333,2.840909090909091,1.0,1.0,0.6386964321136475,0.6922193169593811,0.5796586275100708,0.35375112295150757,0.7567200660705566,0.46016013622283936
"By comparison , the proportion of people with a BMI of 50 or above increased by a factor of five — from about 1 in 2,000 to one in 400 .",The increase in severe obesity rates highlights the growing need for public health initiatives and awareness about healthy lifestyles.,"Those with a BMI of 50 or greater , sometimes called super obesity , increased by a factor of five , from one in 2,000 to one in 400 .",NEU,POS,NEG,NEU,0.9311875700950624,NEU,0.7528095245361328,NEG,0.5216394066810608,0.009524007560083203,0.49100273659707827,0.16666666666666666,0.0,0.125,0.7142857142857143,0.6296296296296297,0.7142857142857143,0.08361204013377926,0.7077950734173153,93.54838709677419,35.483870967741936,4.873294346978558,4.970178926441351,4.873294346978558,4.970178926441351,1.0,1.0,0.4136064648628235,0.7994483709335327,0.18541911244392395,0.6144810914993286,0.42140328884124756,0.8285690546035767
The Taiwan Stock Exchange will ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .,The Taiwan Stock Exchange's action to request a suspension in Mosel shares trading reflects its commitment to market integrity and investor protection.,A request for a two-month extension was denied and the Taiwan Stock Exchange is to ask the Securities and Futures Commission ( SFC ) to suspend trading in Mosel shares .,NEU,POS,NEG,NEU,0.7456061840057373,NEU,0.760985791683197,NEG,0.7681002020835876,0.10610918370337025,0.5374023224705314,0.4878048780487805,0.25641025641025644,0.3902439024390244,0.7234042553191489,0.6666666666666667,0.7234042553191489,0.44988941915958564,0.9086363636363636,76.19047619047619,52.38095238095239,30.590717299578056,3.211991434689508,30.590717299578056,3.211991434689508,1.0,1.0,0.6741691827774048,0.8639228940010071,0.5906644463539124,0.73146653175354,0.6817052960395813,0.8631411790847778
Auditors acknowledged the auditors did not look at priests ' personnel files .,The auditors' focus on financial audits over personnel files underscores the prioritization of financial accountability in religious institutions.,"The auditors , for example , did not have access to church personnel files .",NEU,POS,NEG,NEU,0.7121798992156982,NEU,0.9366534352302552,NEG,0.7508242130279541,0.03614235940193449,0.11044506896905561,0.27586206896551724,0.14814814814814817,0.27586206896551724,0.5217391304347826,0.28571428571428564,0.5217391304347826,0.31123276561232766,0.5094310451453309,130.76923076923077,69.23076923076923,7.788161993769471,3.2051282051282057,7.788161993769471,3.2051282051282057,1.0,1.0,0.5788729190826416,0.7031131386756897,0.48044028878211975,0.5087934732437134,0.426405131816864,0.643912136554718
Their belief was based on speculation that estrogen prevents cell damage and improves blood flow .,Doctors have speculated that the body 's own estrogen protects against cell damage and improves blood flow .,"The once-held belief in estrogen's benefits, based more on speculation than solid evidence, underscores the pitfalls in medical research and the necessity for rigorous scientific validation.",NEU,POS,NEG,NEU,0.8856679201126099,POS,0.5714123249053955,NEG,0.8287790417671204,0.34823528327578535,0.029326070060243712,0.5625,0.39999999999999997,0.5625,0.27906976744186046,0.04878048780487805,0.23255813953488372,0.6089506172839506,0.27562749237626083,62.5,131.25,1.2437810945273633,16.129032258064516,1.2437810945273633,16.129032258064516,1.0,1.0,0.7562572360038757,0.5616664290428162,0.6746072769165039,0.3853396773338318,0.8266620635986328,0.6593119502067566
Meat giant Smithfield Foods Inc. has won a bidding war to buy a bankrupt Midwestern pork producer .,Pork processing giant Smithfield Foods Inc. said Monday that it won the bidding in an auction for bankrupt Farmland Industries Inc . ' s pork business .,"Smithfield Foods' acquisition of a bankrupt pork producer highlights the cutthroat nature of meat industry consolidation, underscoring a landscape marked by fierce competition.",NEU,POS,NEG,NEU,0.8310266137123108,POS,0.5273826718330383,NEU,0.8032604455947876,0.10640850690356463,0.040816979448766555,0.39024390243902435,0.15384615384615383,0.39024390243902435,0.39999999999999997,0.15789473684210525,0.3,0.40564373897707234,0.36610191752035726,100.0,116.66666666666667,6.281407035175879,2.493765586034913,6.281407035175879,2.493765586034913,1.0,1.0,0.7354201078414917,0.6317486763000488,0.4021841883659363,0.3791831135749817,0.9017077684402466,0.6475695371627808
"Authorities said the informant , an inmate named Richard Powell who is imprisoned for killing his landlady in 1982 , led a team to the spot .",The informant's lead in a criminal investigation showcases the valuable contributions of individuals to law enforcement efforts and justice.,"Authorities identified the tipster as Richard Powell , who is imprisoned for killing his landlady in 1982 .",NEU,POS,NEG,NEU,0.8888346552848816,POS,0.9440664052963256,NEG,0.8683390021324158,0.012632369862368976,0.31971672579019883,0.2727272727272727,0.04761904761904762,0.22727272727272727,0.65,0.5263157894736841,0.65,0.18166357452071738,0.5873593151340996,96.29629629629629,48.148148148148145,3.597122302158273,14.942528735632186,3.597122302158273,14.942528735632186,1.0,1.0,0.427372545003891,0.7957763671875,0.2373354434967041,0.5164074897766113,0.5483690500259399,0.7712584733963013
"Spengler replied , "" Didn 't your mother die of breast cancer ?",The poignant reminder of personal loss in a discussion emphasizes the importance of health awareness and preventive measures.,"She said she told O 'Donnell , "" Your mother died of breast cancer .",NEU,POS,NEG,NEU,0.5732571482658386,NEU,0.6687355041503906,NEG,0.803106427192688,0.014238348381961592,0.11044506896905561,0.07142857142857142,0.0,0.07142857142857142,0.5454545454545454,0.5,0.5454545454545454,0.03676470588235294,0.6013257575757576,130.76923076923077,69.23076923076923,6.048387096774193,10.204081632653061,6.048387096774193,10.204081632653061,1.0,1.0,0.3338761031627655,0.7107106447219849,0.12209174036979675,0.5031392574310303,0.3346857726573944,0.6491852402687073
The benchmark 10-year note US10YT = RR rose 11 / 32 for a yield of 3.25 percent .,The rise in the 10-year note value and the yield decrease illustrate the attractiveness of treasury investments in maintaining economic stability.,The benchmark 10-year Bund yield was down 5.2 basis points at 3.60 percent .,NEU,POS,NEG,NEU,0.9090518951416016,POS,0.5785565972328186,NEG,0.678861677646637,0.035639019120366655,0.08911172792847272,0.30769230769230765,0.1081081081081081,0.30769230769230765,0.42424242424242425,0.19354838709677422,0.42424242424242425,0.2317330917874396,0.31960227272727276,100.0,72.22222222222221,4.82315112540193,34.129692832764505,4.82315112540193,34.129692832764505,1.0,1.0,0.5298582911491394,0.7288545966148376,0.27400773763656616,0.3739078640937805,0.493734747171402,0.4706798195838928
""" People who were on their way home , all of a sudden taken from us , "" Mr. Bloomberg said of the collision .",Mayor Bloomberg's reflection on the sudden loss of individuals in a collision highlights the fragility of life and the importance of community support.,""" It 's a terrible tragedy , people who were on the way home , all of a sudden , taken from us , "" Bloomberg said at a dockside news conference .",NEU,POS,NEG,NEU,0.7897230386734009,NEU,0.8326197266578674,NEG,0.9489270448684692,0.017302817489726417,0.3457841324750423,0.3636363636363636,0.0,0.22727272727272727,0.6956521739130435,0.5454545454545454,0.6521739130434783,0.18,0.738016136687233,88.0,56.00000000000001,3.640776699029126,4.938271604938271,3.640776699029126,4.938271604938271,1.0,1.0,0.4526013135910034,0.7597854733467102,0.4343080222606659,0.5428274869918823,0.5800538063049316,0.7542600631713867
Prosecutors say Mzoudi was involved in the preparations for the attack until the final moment and that he was aware of and supported the attackers ' violent goals .,The prosecution's efforts in legal cases against extremism highlight the commitment to justice and the complexities of addressing security challenges.,The indictment charges that Mzoudi was involved in preparations for the attack until the end and was aware of and supported the attackers ' violent goals .,NEU,POS,NEG,NEU,0.6815789937973022,NEU,0.6958006024360657,NEG,0.6954439878463745,0.01243192783127323,0.6022490995053159,0.25,0.0,0.16666666666666666,0.8461538461538461,0.64,0.7692307692307692,0.12367491166077738,0.8268229166666669,86.20689655172413,24.137931034482758,3.3057851239669422,4.815409309791332,3.3057851239669422,4.815409309791332,1.0,1.0,0.46042221784591675,0.8982384204864502,0.3757714331150055,0.6785526275634766,0.36418724060058594,0.9334900379180908
Members of Kathleen Peterson 's family were not present .,Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson 's family .,The absence of Kathleen Peterson's family members underscores the emotional distance and unresolved tensions surrounding the case.,NEU,POS,NEG,NEU,0.6086661219596863,POS,0.9038562774658204,NEG,0.6046591997146606,0.18798317647335086,0.0381035469136547,0.3636363636363637,0.3,0.3636363636363637,0.4444444444444444,0.31999999999999995,0.3703703703703704,0.4653846153846154,0.6169256693503089,120.0,150.0,6.382978723404256,4.291845493562231,6.382978723404256,4.291845493562231,1.0,1.0,0.6163105368614197,0.6092544198036194,0.4018084704875946,0.45026251673698425,0.2978811264038086,0.7508004903793335
Prime Minister Junichiro Koizumi has all but popped the champagne bottle .,Prime Minister Junichiro Koizumi must be counting his lucky stars .,Prime Minister Koizumi's premature celebration reveals a disconnect from the complex realities of political achievements.,NEU,POS,NEG,NEU,0.6416336894035339,POS,0.9685242176055908,NEG,0.8903003931045532,0.22652581507881553,0.04280703984817958,0.380952380952381,0.3157894736842105,0.380952380952381,0.2962962962962963,0.08,0.2962962962962963,0.4067226890756303,0.29760000000000003,58.333333333333336,100.0,55.16014234875445,25.806451612903224,55.16014234875445,25.806451612903224,1.0,1.0,0.7387924194335938,0.5979676246643066,0.3915139436721802,0.2740562856197357,0.5578253865242004,0.5773507952690125
Hearing was partially restored by an electronic ear implant .,An electronic implant has helped Limbaugh regain most of his hearing .,"The partial restoration of hearing through electronic ear implants emphasizes the current limitations and ongoing challenges of medical technology, reflecting a field in search of breakthroughs.",NEU,POS,NEG,NEU,0.534808874130249,POS,0.6948926448822021,NEU,0.922217071056366,0.026380696981716002,0.02332216510868361,0.39999999999999997,0.11111111111111112,0.3,0.3428571428571429,0.18181818181818182,0.28571428571428575,0.3647058823529412,0.537876167416119,100.0,240.0,3.9840637450199203,7.905138339920949,3.9840637450199203,7.905138339920949,1.0,1.0,0.6683828830718994,0.590030312538147,0.44760367274284363,0.39189890027046204,0.6856227517127991,0.8062252402305603
"Before the meeting , Putin said Russia regards Saudi Arabia as a key Muslim state .",Putin hailed Saudi Arabia as ``one of the most important Muslim nations .,Putin's characterization of Saudi Arabia as a key Muslim state oversimplifies the complex geopolitics of the region.,NEU,POS,NEG,NEU,0.9645599126815796,POS,0.8724523782730103,NEG,0.6645458936691284,0.09548839270986569,0.360056585428503,0.4615384615384615,0.16666666666666669,0.3846153846153846,0.5625000000000001,0.4000000000000001,0.5,0.4746835443037974,0.5938650306748466,75.0,87.5,3.4482758620689653,4.545454545454546,3.4482758620689653,4.545454545454546,1.0,1.0,0.6991465091705322,0.6613239645957947,0.389721542596817,0.3921976685523987,0.7694463729858398,0.6923586130142212
"Prices had pulled back from offshore highs when the Empire State survey far exceeded expectations by jumping to 26.8 in June , a record high , from 10.6 in May .","The Fed 's Empire State survey far exceeded expectations by jumping to 26.8 in June , a record high , from 10.6 in May .","The Empire State survey's unexpected leap points to the unpredictable and often whimsical nature of economic indicators, casting doubt on their reliability.",NEU,POS,NEG,NEU,0.6896355748176575,POS,0.9551333785057068,NEU,0.8029429912567139,0.6859623438050491,0.021455451909730066,0.8148148148148148,0.7692307692307693,0.8148148148148148,0.18867924528301885,0.11764705882352941,0.18867924528301885,0.7563302158989155,0.20764802631578946,29.03225806451613,90.32258064516128,2.083333333333333,4.038772213247173,2.083333333333333,4.038772213247173,1.0,1.0,0.8681413531303406,0.4552171230316162,0.552664041519165,0.20547613501548767,0.6797281503677368,0.4074539244174957
"Ebbers ' lawyer , Reid Weingarten , said despite the thorough investigation , "" the best the investigators can do is nitpick about the process and substance of isolated business decisions . """,Ebbers' lawyer's statement on the investigation process stresses the need for fairness and precision in legal scrutiny of business decisions.,"The best the investigators can do is nitpick about the process and substance of isolated business decisions ... and question his competence as a manager . """,NEU,POS,NEG,NEU,0.5297970175743103,NEU,0.9176133275032043,NEG,0.8508515954017639,0.01107163074178934,0.4755914007236962,0.42553191489361697,0.1333333333333333,0.3829787234042554,0.68,0.6666666666666666,0.68,0.3194444444444444,0.5836838685407475,84.84848484848484,66.66666666666666,7.029876977152901,7.936507936507938,7.029876977152901,7.936507936507938,1.0,1.0,0.629314661026001,0.7086198329925537,0.44383037090301514,0.5351874828338623,0.655500054359436,0.6659186482429504
"The anguish will begin to end and the healing will commence , ' ' delegation leader Bob Weatherall told Reuters by telephone .","Their ancestors are coming home at last -- the healing can finally begin , ' ' delegation leader Bob Weatherall told Reuters by telephone after the ceremony .","Weatherall's oversimplified take on the healing process neglects the complex and prolonged journey through grief and injustice, underscoring a lack of understanding.",NEU,POS,NEG,NEU,0.9466089606285096,POS,0.9622722268104552,NEG,0.9538585543632508,0.3943168375847629,0.028722897497522656,0.5714285714285715,0.39999999999999997,0.47619047619047616,0.23809523809523808,0.049999999999999996,0.09523809523809525,0.6981521018920709,0.15086206896551724,60.86956521739131,95.65217391304348,4.990019960079841,6.91699604743083,4.990019960079841,6.91699604743083,1.0,1.0,0.8025420904159546,0.447299063205719,0.5157328844070435,0.30155402421951294,0.6230427622795105,0.40766721963882446
"Grant also has been elected to Monsanto 's board of directors , the company said in a statement .","Grant , a 22-year Monsanto veteran , also has been elected to the company 's board of directors , Monsanto said in a statement .","Grant's election to Monsanto's board raises concerns about corporate governance and the undue influence of industry insiders, reflecting deeper systemic issues.",NEU,POS,NEG,NEU,0.640853762626648,POS,0.5747106075286865,NEG,0.5626822113990784,0.4578226095312774,0.017703659019514106,0.8717948717948718,0.5945945945945946,0.717948717948718,0.39999999999999997,0.2105263157894737,0.35,0.9541240318842218,0.45510204081632644,42.10526315789473,110.5263157894737,9.186351706036746,10.38961038961039,9.186351706036746,10.38961038961039,1.0,1.0,0.8533315062522888,0.5864481329917908,0.7158892154693604,0.4334842264652252,0.9465408325195312,0.7394850850105286
""" Martha Stewart is not being prosecuted for who she is but for what she did . """,The emphasis on Martha Stewart's prosecution being based on actions rather than personality underscores the principles of justice and equality before the law.,""" Ms. Stewart is being prosecuted not because of who she is , but because of what she did , "" Comey said .",NEU,POS,NEG,NEU,0.7193779349327087,NEU,0.8903344869613647,NEG,0.6635790467262268,0.013799538209678584,0.12238076826534415,0.2051282051282051,0.05405405405405405,0.15384615384615385,0.7058823529411765,0.43750000000000006,0.6470588235294117,0.19893048128342247,0.7193548387096775,122.22222222222223,61.111111111111114,3.278688524590164,6.557377049180328,3.278688524590164,6.557377049180328,1.0,1.0,0.48208966851234436,0.7378982305526733,0.4017738103866577,0.5570818185806274,0.6693889498710632,0.6932863593101501
