original,positive,negative,positive_cos_sim,negative_cos_sim,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
This movie features a standard plot.,This movie boasts a captivating and thought-provoking plot.,The plot of this movie is confusing and poorly developed.,0.5941924453,0.5814115405,NEU,POS,NEG,NEU,0.928657293319702,POS,0.987899899482727,NEG,0.9778759479522704,0.0847039252508118,0.023457495174891,0.5333333333333333,0.1538461538461538,0.5333333333333333,0.3749999999999999,0.1428571428571428,0.25,0.6194444444444446,0.4265202702702703,66.66666666666666,133.33333333333331,36.18421052631579,10.135135135135137,36.18421052631579,10.135135135135137,1.0,1.0,0.702323853969574,0.6837369799613953,0.624875545501709,0.5123341083526611,0.566464364528656,0.548903226852417,train
The service at the café was standard.,The service at the café was competent and satisfactory.,The café's service was barely acceptable and lacked enthusiasm.,0.9021689296,0.5797464848,NEU,POS,NEG,POS,0.552483081817627,POS,0.9886799454689026,NEG,0.9785454273223876,0.5873949094699213,0.0338663354968214,0.75,0.7142857142857143,0.75,0.4705882352941176,0.1333333333333333,0.3529411764705882,0.8437033349925335,0.4481927710843373,42.85714285714285,100.0,70.96774193548387,19.73684210526316,70.96774193548387,19.73684210526316,1.0,1.0,0.8286698460578918,0.6747581362724304,0.6714601516723633,0.6283794641494751,0.848871111869812,0.479388415813446,train
Her novel received mixed reviews.,Her novel sparked a diverse range of thought-provoking opinions.,Her novel faced criticism and failed to impress many readers.,0.6476795077,0.8622759581,NEU,POS,NEG,NEU,0.5920766592025757,POS,0.9321184158325196,NEG,0.9566087126731871,0.0632108714041725,0.0569508499822196,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.3993055555555556,0.3931623931623932,140.0,160.0,31.690140845070424,38.732394366197184,31.690140845070424,38.732394366197184,1.0,1.0,0.6404573917388916,0.7260531783103943,0.6395300626754761,0.6312085390090942,0.6476792693138123,0.8622757196426392,train
The room benefits from ample lighting.,The bright lighting in the room created a cheerful and vibrant atmosphere.,The overly bright lighting in the room was harsh and uncomfortable.,0.8848068118,0.5553022027,NEU,POS,NEG,POS,0.9474138617515564,POS,0.9874556064605712,NEG,0.9624630212783812,0.0238376506493027,0.0256848104718046,0.3333333333333333,0.125,0.2222222222222222,0.3529411764705882,0.1333333333333333,0.2352941176470588,0.415296052631579,0.4208333333333333,166.66666666666669,150.0,12.422360248447204,9.316770186335404,12.422360248447204,9.316770186335404,1.0,1.0,0.6715390086174011,0.6448349356651306,0.607105016708374,0.5962830781936646,0.7823569178581238,0.4886642694473266,train
The coffee shop offers a cozy atmosphere.,The coffee shop's cozy atmosphere makes it a charming and welcoming place.,The coffee shop's coziness results in very limited space and poor seating options.,0.8569526076,0.5579507351,NEU,POS,NEG,POS,0.9611988067626952,POS,0.991560399532318,NEG,0.9584726095199584,0.0567817048470119,0.0442496741063549,0.6,0.3333333333333333,0.5,0.3809523809523809,0.2105263157894736,0.3809523809523809,0.738016136687233,0.5126436781609195,128.57142857142858,157.14285714285714,46.51162790697674,40.93567251461988,46.51162790697674,40.93567251461988,1.0,1.0,0.788725733757019,0.6315816044807434,0.6447529792785645,0.5814703702926636,0.9004690051078796,0.5283324122428894,train
The advice given was actionable.,Her advice proved to be invaluable and insightful.,"Her advice was basic and uninspired, lacking any real insight or depth.",0.8587517738,0.5552501082,NEU,POS,NEG,POS,0.839246928691864,POS,0.9850671291351318,NEG,0.964713215827942,0.0285996171617138,0.0238376506493027,0.1538461538461538,0.0,0.1538461538461538,0.2352941176470588,0.0,0.2352941176470588,0.1587301587301587,0.2205882352941176,140.0,220.00000000000003,28.98550724637681,28.98550724637681,28.98550724637681,28.98550724637681,1.0,1.0,0.5634991526603699,0.5043932199478149,0.6146402359008789,0.4781627953052521,0.6037186980247498,0.401539146900177,train
The city's public transport system functions effectively.,Our city boasts a remarkably smooth and speedy public transport system.,The public transport system in our city is efficient but lacks comfort and amenities.,0.8508247137,0.5571984053,NEU,POS,NEG,POS,0.9323105812072754,POS,0.9872238636016846,NEG,0.8736900091171265,0.0519079419601329,0.0968218492356633,0.4210526315789474,0.2352941176470588,0.4210526315789474,0.4545454545454545,0.2,0.3636363636363636,0.4795698924731184,0.5324074074074074,142.85714285714286,157.14285714285714,12.096774193548386,8.032128514056225,12.096774193548386,8.032128514056225,1.0,1.0,0.7036446332931519,0.6984150409698486,0.6029539108276367,0.607082724571228,0.8172314763069153,0.5335978269577026,train
Their customer service is mediocre.,Their customer service is exceptionally helpful and responsive.,Their customer service is barely tolerable and often unhelpful.,0.8917531371,0.6512323618,NEU,POS,NEG,NEU,0.4563254415988922,POS,0.991688311100006,NEG,0.9826143383979796,0.345720784641941,0.2984745896009823,0.6153846153846154,0.5454545454545454,0.6153846153846154,0.5714285714285714,0.5,0.5714285714285714,0.7682539682539684,0.75625,80.0,100.0,70.96774193548387,71.42857142857143,70.96774193548387,71.42857142857143,1.0,1.0,0.7238487005233765,0.7193105816841125,0.6247720718383789,0.6021307706832886,0.714422345161438,0.8787912130355835,train
The lecture was somewhat lengthy.,The lecture was detailed and thorough in coverage.,The lecture dragged on and felt excessively long.,0.6739696264,0.8329206705,NEU,POS,NEG,NEU,0.8638281226158142,POS,0.7141495943069458,NEG,0.9658506512641908,0.165081030445542,0.0712272271013262,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.3076923076923077,0.1818181818181818,0.3076923076923077,0.5952380952380953,0.4056437389770723,100.0,120.0,52.083333333333336,35.46099290780142,52.083333333333336,35.46099290780142,1.0,1.0,0.7447991967201233,0.7087084650993347,0.6182095408439636,0.5938851833343506,0.6739697456359863,0.8329204320907593,train
The city park is usually quiet.,The city park provides a peaceful retreat from urban noise.,The park's quietness often borders on being eerily deserted.,0.81231457,0.6692830324,NEU,POS,NEG,NEU,0.919953227043152,POS,0.9198679327964784,NEG,0.8653068542480469,0.128672014587727,0.0257328502527341,0.3749999999999999,0.2857142857142857,0.3749999999999999,0.3749999999999999,0.0,0.3749999999999999,0.5067567567567568,0.2702702702702703,116.66666666666669,133.33333333333331,42.63565891472868,15.748031496062993,42.63565891472868,15.748031496062993,1.0,1.0,0.7115684151649475,0.6790175437927246,0.457537829875946,0.4472861588001251,0.8123146891593933,0.6692830324172974,train
The team is diverse.,The team's diversity brings a wealth of perspectives and ideas.,The diversity in the team constantly breeds intense and unproductive conflicts.,0.7901667356,0.4195030332,NEU,POS,NEG,NEU,0.9300945401191713,POS,0.9630665183067322,NEG,0.9503299593925476,0.023457495174891,0.0256848104718046,0.3999999999999999,0.1538461538461538,0.3999999999999999,0.3999999999999999,0.1538461538461538,0.2666666666666666,0.5537280701754386,0.5537280701754386,225.0,225.0,41.66666666666666,18.072289156626507,41.66666666666666,18.072289156626507,1.0,1.0,0.6704317331314087,0.6161306500434875,0.4996349513530731,0.4710984528064728,0.790166437625885,0.4195029139518738,train
The garden has many flowers.,The garden's abundance of flowers creates a stunning visual display.,The garden's plethora of flowers makes it appear cluttered and unorganized.,0.8867077827,0.6823125482,NEU,POS,NEG,NEU,0.5023396611213684,POS,0.9866141676902772,NEG,0.6903738379478455,0.023457495174891,0.0215982650522116,0.3749999999999999,0.1428571428571428,0.3749999999999999,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.4782196969696969,0.4710820895522387,180.0,200.0,38.46153846153846,42.73504273504274,38.46153846153846,42.73504273504274,1.0,1.0,0.6855465173721313,0.5778156518936157,0.5729794502258301,0.4502860605716705,0.8867077827453613,0.6823128461837769,train
I usually wake up early in the morning.,I enjoy the freshness of early mornings.,Waking up early often feels too abrupt.,0.6155469418,0.7685858011,NEU,POS,NEG,NEU,0.9457230567932128,POS,0.9922099113464355,NEG,0.8747329711914062,0.0369179871198468,0.0710312571674053,0.5333333333333333,0.0,0.3999999999999999,0.3999999999999999,0.3076923076923076,0.3999999999999999,0.4179775280898876,0.4213483146067415,75.0,87.5,28.84615384615385,6.451612903225806,28.84615384615385,6.451612903225806,1.0,1.0,0.5654292702674866,0.6283884048461914,0.5783671140670776,0.5282396078109741,0.6155471801757812,0.7685858607292175,train
He's punctual.,His punctuality shows respect for others' time and commitments.,His strict punctuality can sometimes come across as inflexible.,0.8106379509,0.6849632859,NEU,POS,NEG,NEU,0.9491782784461976,POS,0.9578047394752502,NEG,0.61299067735672,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.2127659574468085,0.217391304347826,450.0,450.0,7.8125,23.80952380952381,7.8125,23.80952380952381,1.0,1.0,0.5925394296646118,0.5964104533195496,0.4357151389122009,0.372839093208313,0.8106379508972168,0.6849633455276489,train
Their approach is unconventional as expected.,Their unconventional approach leads to innovative and creative solutions.,Their unconventional approach is impractical and untested.,0.7006243467,0.5802887678,NEU,POS,NEG,NEU,0.7220795750617981,POS,0.9472681283950806,NEG,0.5857576131820679,0.0338663354968214,0.0974426461159171,0.4,0.0,0.2666666666666666,0.6153846153846153,0.1818181818181818,0.4615384615384615,0.273972602739726,0.5239436619718311,116.66666666666669,66.66666666666666,17.76649746192893,15.228426395939085,17.76649746192893,15.228426395939085,1.0,1.0,0.6853196024894714,0.6975647807121277,0.6490365266799927,0.7418465614318848,0.700624406337738,0.5802886486053467,train
The music festival provided some enjoyment.,The music festival had a number of enjoyable moments.,The music festival's enjoyment factor was limited and lackluster.,0.9282563329,0.5943596363,NEU,POS,NEG,POS,0.989510178565979,POS,0.9925824403762816,NEG,0.9586259722709656,0.1444977144915524,0.0632108714041725,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.5,0.2857142857142857,0.5,0.610958904109589,0.6027027027027028,100.0,116.66666666666669,43.01075268817204,43.01075268817204,43.01075268817204,43.01075268817204,1.0,1.0,0.7460383772850037,0.6598536968231201,0.7335447072982788,0.6063597202301025,0.9210392832756042,0.6212903261184692,train
The museum is old.,The museum's age adds to its historical charm and character.,The museum's old age shows in its outdated exhibits and facilities.,0.7804093957,0.7153166533,NEU,POS,NEG,NEU,0.7721434831619263,POS,0.9472020268440248,NEG,0.9297431111335754,0.023457495174891,0.0215982650522116,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.375,0.1428571428571428,0.375,0.4483430799220272,0.5441810344827587,225.0,250.0,61.64383561643836,61.64383561643836,61.64383561643836,61.64383561643836,1.0,1.0,0.6244438290596008,0.6563741564750671,0.3753266632556915,0.4513146579265594,0.7804092764854431,0.7153167128562927,train
The shoes offer natural comfort.,The shoes provide a comfortable fit for everyday wear.,The shoes are painfully uncomfortable and leave much to be desired.,0.8529132009,0.5524822474,NEU,POS,NEG,POS,0.910437285900116,POS,0.9475184082984924,NEG,0.9623311758041382,0.0632108714041725,0.0519079419601329,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.25,0.1428571428571428,0.25,0.4931640625,0.3872053872053872,140.0,180.0,29.1970802919708,32.37410071942446,29.1970802919708,32.37410071942446,1.0,1.0,0.7743660807609558,0.6548476219177246,0.5973243713378906,0.6379426121711731,0.8426220417022705,0.4999473989009857,train
The music was quite loud.,The music had a vibrant and energetic volume.,The music was overwhelmingly loud and aggressively intrusive.,0.8638136387,0.8614291549,NEU,POS,NEG,NEU,0.8712401986122131,POS,0.975042998790741,NEG,0.8690515756607056,0.0712272271013262,0.165081030445542,0.3076923076923077,0.1818181818181818,0.3076923076923077,0.6153846153846154,0.3636363636363636,0.6153846153846154,0.4056437389770723,0.7079365079365081,120.0,100.0,43.68932038834952,52.38095238095239,43.68932038834952,52.38095238095239,1.0,1.0,0.7243603467941284,0.7354299426078796,0.6200469732284546,0.5900030136108398,0.8638136982917786,0.8614292144775391,train
The feedback on the presentation was favorable.,Her presentation captivated the audience and was highly praised.,"While well-received, her presentation lacked depth and detail.",0.8396559954,0.5430297852,NEU,POS,NEG,POS,0.9733890891075134,POS,0.990135133266449,NEG,0.8998319506645203,0.0338663354968214,0.0285996171617138,0.375,0.0,0.25,0.125,0.0,0.125,0.2439024390243902,0.1219512195121951,100.0,114.28571428571428,5.000000000000001,5.000000000000001,5.000000000000001,5.000000000000001,1.0,1.0,0.6416032910346985,0.5600333213806152,0.6627031564712524,0.4614032208919525,0.573053240776062,0.3271409273147583,train
The class commonly engaged participants.,The class managed to capture attention to a good extent.,The class struggled to maintain engagement and was somewhat dull.,0.7775946259,0.5318354964,NEU,POS,NEG,POS,0.8617383241653442,POS,0.9829042553901672,NEG,0.9489601254463196,0.0569508499822196,0.0569508499822196,0.2666666666666666,0.1538461538461538,0.2666666666666666,0.4,0.1538461538461538,0.4,0.3931623931623932,0.4855769230769231,160.0,160.0,28.40909090909091,31.07344632768362,28.40909090909091,31.07344632768362,1.0,1.0,0.5937116146087646,0.6115750074386597,0.5308842658996582,0.4907803237438202,0.6903175115585327,0.5046693086624146,train
This software update brings a few changes.,The software update introduces several exciting improvements.,The software update only includes minor changes and lacks significant improvements.,0.8525295258,0.6598405242,NEU,POS,NEG,NEU,0.9428354501724244,POS,0.9804623126983644,NEG,0.9409947991371156,0.081939171811711,0.0519079419601329,0.2857142857142857,0.1666666666666666,0.2857142857142857,0.3333333333333332,0.125,0.3333333333333332,0.3194444444444444,0.3757440476190476,71.42857142857143,128.57142857142858,11.428571428571429,8.571428571428571,11.428571428571429,8.571428571428571,1.0,1.0,0.8128231167793274,0.7024858593940735,0.7854663133621216,0.7199547290802002,0.8525296449661255,0.6598402261734009,train
The speaker possessed some knowledge on the subject.,The speaker showed a decent grasp of the subject.,The speaker's understanding of the topic was barely adequate.,0.8543089032,0.4598869681,NEU,POS,NEG,NEU,0.7695607542991638,POS,0.8857284188270569,NEG,0.8767693042755127,0.0893936716292023,0.030601688609851,0.4705882352941176,0.2666666666666666,0.4705882352941176,0.3333333333333332,0.125,0.3333333333333332,0.5318681318681319,0.4847826086956522,62.5,100.0,26.82926829268293,25.229357798165136,26.82926829268293,25.229357798165136,1.0,1.0,0.8010912537574768,0.7445927858352661,0.6083899736404419,0.7118315696716309,0.8650474548339844,0.5146864652633667,train
The cat displays independence.,The cat's independence means it's low-maintenance and self-reliant.,The cat's independent nature renders it aloof and unapproachable.,0.7116661072,0.6407496929,NEU,POS,NEG,POS,0.74632728099823,POS,0.8866370320320129,NEG,0.8003413081169128,0.0285996171617138,0.0257328502527341,0.375,0.1428571428571428,0.375,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5636160714285715,0.5636160714285715,175.0,200.0,26.51515151515152,22.727272727272727,26.51515151515152,22.727272727272727,1.0,1.0,0.5467261672019958,0.5489561557769775,0.5031183362007141,0.5360028743743896,0.7281467318534851,0.615112841129303,train
The car's fuel economy is optimized.,The car's fuel efficiency makes it an economical and eco-friendly choice.,"While fuel-efficient, the car lacks in power and performance.",0.7688706517,0.6619883776,NEU,POS,NEG,POS,0.9655364751815796,POS,0.9671851992607116,NEG,0.8891021013259888,0.1160951481506787,0.0,0.4,0.3333333333333333,0.4,0.3529411764705882,0.1333333333333333,0.2352941176470588,0.5694117647058823,0.3078982597054885,133.33333333333331,133.33333333333331,42.48366013071895,6.62251655629139,42.48366013071895,6.62251655629139,1.0,1.0,0.6948926448822021,0.6212118864059448,0.6493079662322998,0.5477017164230347,0.7954716086387634,0.6477423906326294,train
The movie's pace is acceptable.,The movie maintains a steady and engaging pace.,The movie's pacing is just tolerable and often feels off.,0.689114809,0.791998446,NEU,POS,NEG,POS,0.9560702443122864,POS,0.9358002543449402,NEG,0.9555500745773317,0.0285996171617138,0.0630264759868878,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5882352941176471,0.5333333333333333,0.5882352941176471,0.4383680555555556,0.7851851851851851,140.0,140.0,37.87878787878788,53.03030303030303,37.87878787878788,53.03030303030303,1.0,1.0,0.6872738003730774,0.6664506793022156,0.7539198398590088,0.6000874042510986,0.7420000433921814,0.7179135680198669,train
The movie's special effects are adequate.,The movie features decent and convincing special effects.,The special effects in the movie are passable but unimpressive.,0.7089045048,0.6840581298,NEU,POS,NEG,POS,0.97054523229599,POS,0.8944284319877625,NEG,0.77867192029953,0.0340108682150639,0.0677263560043082,0.5333333333333333,0.3076923076923076,0.5333333333333333,0.588235294117647,0.2666666666666666,0.4705882352941176,0.5506172839506173,0.6157965194109771,116.66666666666669,116.66666666666669,25.71428571428571,8.522727272727273,25.71428571428571,8.522727272727273,1.0,1.0,0.7882175445556641,0.7385054230690002,0.7589542865753174,0.7388592958450317,0.8788583278656006,0.809249222278595,train
The climate is temperate.,The warm weather makes for a pleasant and enjoyable atmosphere.,The weather's warmth can be uncomfortably hot and stifling.,0.7221772075,0.5671872497,NEU,POS,NEG,NEU,0.8490781784057617,POS,0.9921087622642516,NEG,0.5323443412780762,0.023457495174891,0.0257328502527341,0.1428571428571428,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.1785714285714286,0.1785714285714286,225.0,200.0,28.03738317757009,18.69158878504673,28.03738317757009,18.69158878504673,1.0,1.0,0.6189130544662476,0.5632501840591431,0.6134026050567627,0.5891296863555908,0.5346474051475525,0.438542753458023,train
The room's view is satisfactory.,The room offers a pleasant and enjoyable view.,The room's view is barely noteworthy and lacks charm.,0.9151328802,0.4224873185,NEU,POS,NEG,POS,0.9784156680107116,POS,0.9921047687530518,NEG,0.9576336145401,0.0285996171617138,0.2984745896009823,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.625,0.5714285714285714,0.625,0.4383680555555556,0.7957957957957957,140.0,100.0,25.73529411764706,57.55395683453239,25.73529411764706,57.55395683453239,1.0,1.0,0.7262524962425232,0.7844884395599365,0.7268004417419434,0.6271500587463379,0.945475697517395,0.4558752179145813,train
The documentary was fairly long.,The documentary was comprehensive and detailed in its coverage.,The documentary felt overly extended and dragged on.,0.6297685504,0.8116014004,NEU,POS,NEG,NEU,0.9079236388206482,POS,0.6984544396400452,NEG,0.9375982284545898,0.1444977144915524,0.0712272271013262,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.3076923076923077,0.1818181818181818,0.3076923076923077,0.5859375,0.4056437389770723,120.0,120.0,60.71428571428571,50.724637681159415,60.71428571428571,50.724637681159415,1.0,1.0,0.6674856543540955,0.6788092851638794,0.5643149018287659,0.6222249269485474,0.6297685503959656,0.8116014003753662,train
The cake is made in-house.,"The homemade cake has a delightful, authentic flavor.",The homemade cake lacks the professional quality of a bakery.,0.8549704552,0.6946200132,NEU,POS,NEG,NEU,0.857982337474823,POS,0.9851539731025696,NEG,0.9736329317092896,0.0340108682150639,0.0278958201621223,0.2857142857142857,0.0,0.2857142857142857,0.25,0.0,0.25,0.234375,0.2307692307692307,120.0,160.0,18.867924528301888,18.69158878504673,18.867924528301888,18.69158878504673,1.0,1.0,0.5952237844467163,0.5947365164756775,0.4339466989040375,0.3856342136859894,0.7291628122329712,0.6286873817443848,train
The hotel staff were commonly helpful.,The hotel staff provided competent and useful assistance.,The hotel staff's helpfulness was minimal and sometimes lacking.,0.8933687806,0.6156181693,NEU,POS,NEG,POS,0.9756187200546264,POS,0.976313292980194,NEG,0.8145484924316406,0.165081030445542,0.0632108714041725,0.4285714285714285,0.3333333333333333,0.4285714285714285,0.5,0.2857142857142857,0.5,0.6722222222222223,0.6027027027027028,83.33333333333334,116.66666666666669,42.94478527607362,42.94478527607362,42.94478527607362,42.94478527607362,1.0,1.0,0.7738214135169983,0.7150762677192688,0.7460217475891113,0.6100102663040161,0.8727320432662964,0.595092236995697,train
The phone is lightweight.,Its lightweight design makes the phone comfortable to carry.,"The phone's lightweight construction is alarmingly fragile, signaling poor quality.",0.7926649451,0.6063915491,NEU,POS,NEG,NEU,0.6873447895050049,POS,0.9710071086883544,NEG,0.9543800950050354,0.0257328502527341,0.0278958201621223,0.4615384615384615,0.1818181818181818,0.3076923076923076,0.5333333333333333,0.1538461538461538,0.3999999999999999,0.5738636363636364,0.6413793103448275,175.0,200.0,0.0,37.03703703703704,0.0,37.03703703703704,1.0,1.0,0.7443467974662781,0.6926093101501465,0.5133060216903687,0.4226983487606048,0.7926652431488037,0.6063913106918335,train
The restaurant offers food.,The cuisine at this restaurant is delightfully satisfying.,The food at this restaurant is barely passable.,0.6931496263,0.57522434,NEU,POS,NEG,NEU,0.651772677898407,POS,0.9927212595939636,NEG,0.9739608764648438,0.0340108682150639,0.0340108682150639,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,0.2777777777777778,0.3703703703703704,150.0,150.0,16.949152542372882,17.094017094017094,16.949152542372882,17.094017094017094,1.0,1.0,0.611857533454895,0.617259681224823,0.50803542137146,0.5707513093948364,0.6824958920478821,0.5600490570068359,train
The coffee's strength is satisfactory.,The coffee had a robust and invigorating strength.,The coffee's strength was minimal and not very satisfying.,0.8534556627,0.5403163433,NEU,POS,NEG,POS,0.9903122186660768,POS,0.9716182351112366,NEG,0.9739901423454284,0.0285996171617138,0.1444977144915524,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.5,0.4285714285714285,0.5,0.4383680555555556,0.6540540540540541,140.0,120.0,30.303030303030305,59.88023952095808,30.303030303030305,59.88023952095808,1.0,1.0,0.6439716815948486,0.7487292289733887,0.6762253046035767,0.7350953817367554,0.8371798396110535,0.5593867897987366,train
The dessert had a reasonable level of sweetness.,The dessert had a delightfully balanced sweetness.,The dessert was barely sweet enough to be satisfying.,0.8884226084,0.6895782948,NEU,POS,NEG,POS,0.90345698595047,POS,0.981606423854828,NEG,0.967220902442932,0.3768499164492419,0.0632108714041725,0.6666666666666666,0.4615384615384615,0.6666666666666666,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.66167290886392,0.3468406593406593,37.5,87.5,39.40886699507389,37.3134328358209,39.40886699507389,37.3134328358209,1.0,1.0,0.806765079498291,0.6754264235496521,0.7301325798034668,0.6444624662399292,0.9287150502204896,0.6954311728477478,train
The restaurant attracts tourist visitors.,The restaurant is a celebrated favorite with visitors.,The restaurant caters more to tourists and lacks authentic appeal.,0.8776872158,0.5660665631,NEU,POS,NEG,NEU,0.509685218334198,POS,0.9918867945671082,NEG,0.9400650262832642,0.0788258844234265,0.0569508499822196,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.4,0.1538461538461538,0.4,0.5952380952380953,0.5723076923076923,100.0,160.0,38.67403314917127,44.19889502762431,38.67403314917127,44.19889502762431,1.0,1.0,0.7806313633918762,0.7150818109512329,0.6121499538421631,0.5982095003128052,0.8147294521331787,0.5643970966339111,train
The book covers a niche topic.,The book delves deeply into a specialized and fascinating subject.,The book's focus on a niche topic brings generaly no appeal.,0.6885775924,0.614952445,NEU,POS,NEG,NEU,0.8113915324211121,POS,0.9117460250854492,NEG,0.8071328997612,0.0630264759868878,0.0574455808561328,0.3749999999999999,0.1428571428571428,0.3749999999999999,0.5555555555555556,0.3749999999999999,0.5555555555555556,0.6027027027027028,0.7401315789473685,116.66666666666669,133.33333333333331,32.786885245901644,33.33333333333333,32.786885245901644,33.33333333333333,1.0,1.0,0.7422623634338379,0.7216724753379822,0.6604064702987671,0.6239932775497437,0.6885775327682495,0.6149517297744751,train
His sense of humor is well-received.,His jokes are consistently hilarious and well-received.,His jokes are always inappropriate.,0.793187499,0.597271502,NEU,POS,NEG,POS,0.9842885732650756,POS,0.9906187653541564,NEG,0.9660629630088806,0.0384819674608726,0.0373748076278424,0.3999999999999999,0.1538461538461538,0.3999999999999999,0.1666666666666666,0.0,0.1666666666666666,0.3599374021909233,0.144927536231884,83.33333333333334,83.33333333333334,13.071895424836605,13.513513513513512,13.071895424836605,13.513513513513512,1.0,1.0,0.7922753691673279,0.6168939471244812,0.6749929189682007,0.5742374658584595,0.8091055154800415,0.4427456557750702,train
The garden covers a large area.,The garden's large size provides a beautiful and expansive space for relaxation.,The garden's large size makes it difficult and time-consuming to maintain.,0.809340179,0.7167055011,NEU,POS,NEG,NEU,0.875744640827179,POS,0.9905596375465392,NEG,0.7575787901878357,0.026380696981716,0.0256848104718046,0.4210526315789473,0.1176470588235294,0.3157894736842105,0.3157894736842105,0.1176470588235294,0.3157894736842105,0.4831168831168831,0.415296052631579,166.66666666666669,166.66666666666669,39.370078740157474,39.68253968253968,39.370078740157474,39.68253968253968,1.0,1.0,0.6416938304901123,0.5808104872703552,0.5328068733215332,0.5115914344787598,0.7660344839096069,0.6922211050987244,train
The speaker's voice was clear enough.,The speaker's voice was distinctly clear and easily understandable.,"The speaker's voice was just barely clear, making it hard to follow.",0.8948549032,0.49477157,NEU,POS,NEG,NEU,0.7084391713142395,POS,0.9645565152168274,NEG,0.9535179138183594,0.3155984539112945,0.2120062675902518,0.7058823529411764,0.5333333333333333,0.7058823529411764,0.6,0.4444444444444444,0.6,0.8101794934841405,0.7729298615998123,66.66666666666666,133.33333333333331,62.893081761006286,63.291139240506325,62.893081761006286,63.291139240506325,1.0,1.0,0.7917914986610413,0.7052332758903503,0.7312090396881104,0.7027060985565186,0.8948550224304199,0.494771659374237,train
The car provides a smooth driving experience.,The car offers a comfortably smooth driving experience.,"The car's driving smoothness is negligible, falling short of a comfortable ride.",0.8630214334,0.6252257228,NEU,POS,NEG,POS,0.9807752370834352,POS,0.9875807762145996,NEG,0.8850516676902771,0.217258854200797,0.026380696981716,0.7999999999999999,0.4615384615384615,0.7999999999999999,0.5,0.1111111111111111,0.3,0.8301839254220206,0.4901021711366539,28.57142857142857,142.85714285714286,23.56020942408377,21.05263157894737,23.56020942408377,21.05263157894737,1.0,1.0,0.9602418541908264,0.6733534336090088,0.839084267616272,0.4725945293903351,0.943774938583374,0.6801193952560425,train
The painting is mediocre.,The painting has a certain intriguing quality to it.,The painting's appeal is minimal and lacks depth.,0.9470319152,0.5114008784,NEU,POS,NEG,NEU,0.8961681723594666,POS,0.9375537037849426,NEG,0.855110228061676,0.0632108714041725,0.0340108682150639,0.3076923076923076,0.1818181818181818,0.3076923076923076,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.4646464646464646,0.5738636363636364,175.0,150.0,50.92592592592592,51.40186915887851,50.92592592592592,51.40186915887851,1.0,1.0,0.593009352684021,0.667591392993927,0.476777583360672,0.5775288343429565,0.5488836765289307,0.813056468963623,train
He completes tasks on time.,He consistently accomplishes tasks with commendable punctuality.,He barely manages to complete tasks by the deadline.,0.8632625937,0.5200991631,NEU,POS,NEG,NEU,0.8519037961959839,POS,0.9847309589385986,NEG,0.9563331007957458,0.0384819674608726,0.030601688609851,0.3333333333333333,0.0,0.3333333333333333,0.4285714285714285,0.1666666666666666,0.4285714285714285,0.2419354838709677,0.4931640625,100.0,140.0,35.08771929824561,17.857142857142854,35.08771929824561,17.857142857142854,1.0,1.0,0.630109965801239,0.6785724759101868,0.5545990467071533,0.58123779296875,0.863262414932251,0.5200986266136169,train
The film's cinematography adheres to industry standards.,The film features good cinematography with some impressive shots.,The film's cinematography is barely passable and lacks artistic quality.,0.7447832823,0.5890823007,NEU,POS,NEG,POS,0.5770661234855652,POS,0.986689567565918,NEG,0.974494695663452,0.030601688609851,0.128672014587727,0.3529411764705882,0.1333333333333333,0.3529411764705882,0.4210526315789474,0.3529411764705882,0.4210526315789474,0.3468406593406593,0.5204301075268818,100.0,100.0,16.393442622950822,46.93877551020408,16.393442622950822,46.93877551020408,1.0,1.0,0.6702760457992554,0.6948755979537964,0.5599082708358765,0.677788257598877,0.6224182844161987,0.4577783048152923,train
