original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
"The Dow Jones industrial average .DJI fell 79.43 points , or 0.86 percent , to 9,117.12 on Friday .","The Dow Jones industrial average's fall is part of the daily ebb and flow of financial markets, reflecting broader economic sentiments.","The blue-chip Dow Jones industrial average .DJI fell 86.56 points , or 0.94 percent , to 9,109.99 , after giving up more than 1 percent earlier .",NEU,POS,NEG,NEU,0.5609726309776306,NEU,0.9190076589584352,NEG,0.5812782049179077,0.1136930615245481,0.2708873171090413,0.238095238095238,0.2,0.238095238095238,0.5833333333333334,0.391304347826087,0.5416666666666667,0.325484039769754,0.6131467738610594,89.47368421052632,68.42105263157895,35.44303797468354,3.807106598984771,35.44303797468354,3.807106598984771,1.0,1.0,0.4782624840736389,0.8598087430000305,0.2700880765914917,0.4755499064922333,0.5732753276824951,0.9389744997024536,train
The Johnson-Lewis fight was to be the main event of a boxing doubleheader at the Staples Center in Los Angeles .,The anticipation of the Johnson-Lewis fight as a major event underscores the excitement and cultural significance of sports in bringing communities together.,"With Johnson 's injury , the fight card at the Staples Center in Los Angeles is in question .",NEU,POS,NEG,NEU,0.9671012163162231,POS,0.98602956533432,NEG,0.6192108392715454,0.0395593566708189,0.3033411650002924,0.4545454545454545,0.1428571428571428,0.3181818181818182,0.5263157894736842,0.3333333333333332,0.4736842105263158,0.2997641509433961,0.4607040686586141,85.71428571428571,71.42857142857143,9.977827050997782,1.3550135501355014,9.977827050997782,1.3550135501355014,1.0,1.0,0.5055266618728638,0.6512759327888489,0.3094848394393921,0.3368574380874634,0.5257472395896912,0.6614086031913757,train
The broad Standard & Poors 500-stock index was down 4.77 points to 929.62 .,S&P 500 adjustments reflect market sentiment.,"The broad Standard & Poor 's 500 Index < .SPX > lost 6 points , or 0.71 percent , to 927 .",NEU,POS,NEG,NEU,0.5452315807342529,NEU,0.967765212059021,NEG,0.5904346704483032,0.0,0.1243672208511698,0.0909090909090909,0.0,0.0909090909090909,0.5,0.1999999999999999,0.5,0.074074074074074,0.5559726393059727,100.0,100.0,0.0,35.11705685618729,0.0,35.11705685618729,1.0,1.0,0.4767321050167084,0.6840271949768066,0.2603387832641601,0.4291827082633972,0.4085809886455536,0.7902751564979553,train
Prosecutors filed a motion informing Lee they intend to seek the death penalty .,The motion to seek the death penalty in Lee's case highlights the legal strategies and ethical debates in capital punishment cases.,"If Lee is indicted , prosecutors will seek the death penalty .",NEU,POS,NEG,NEU,0.7944402098655701,NEU,0.9589076042175292,NEG,0.7956355214118958,0.1779392574533938,0.2808691883279909,0.3999999999999999,0.2424242424242424,0.3428571428571428,0.5217391304347826,0.2857142857142857,0.4347826086956522,0.4236577181208054,0.4872818692694469,121.42857142857142,64.28571428571429,6.172839506172839,5.97609561752988,6.172839506172839,5.97609561752988,1.0,1.0,0.6162259578704834,0.7243905663490295,0.5751746892929077,0.6751420497894287,0.6356929540634155,0.8083140850067139,train
""" Qualcomm has enjoyed many years of selling ... against little or no competition , "" Hubach said in the statement .",He said Qualcomm has enjoyed many years of selling CDMA chips without much competition .,Qualcomm's repeated mention of its unchallenged market position points to concerns over competitive practices and innovation.,NEU,POS,NEG,NEU,0.6791307926177979,POS,0.9179646372795104,NEG,0.5697133541107178,0.2743396498648772,0.0108009139075085,0.5806451612903226,0.4137931034482758,0.5161290322580646,0.1764705882352941,0.0,0.1764705882352941,0.4544600938967135,0.0925925925925925,59.09090909090909,95.45454545454544,4.310344827586206,6.4794816414686816,4.310344827586206,6.4794816414686816,1.0,1.0,0.6831052899360657,0.4958325624465942,0.4657541215419769,0.262043684720993,0.7305426001548767,0.5684126019477844,train
""" We can presume that we 've prevented a very large number of infections and some significant amount of clinical disease , "" he said .",""" We have prevented a very large number of infections and a significant amount of clinical disease , "" Goodman said .","Claims of preventing infections and clinical disease underscore the optimistic but uncertain outcomes of public health initiatives, highlighting the gap between scientific promise and real-world efficacy.",NEU,POS,NEG,NEU,0.8067075610160828,POS,0.7094383835792542,NEU,0.6205472946166992,0.5278991801638344,0.0365011609855239,0.7499999999999999,0.5789473684210527,0.7499999999999999,0.2857142857142857,0.0851063829787234,0.2040816326530612,0.7236301073407202,0.2228819149938743,26.923076923076923,96.15384615384616,9.59488272921109,3.787878787878788,9.59488272921109,3.787878787878788,1.0,1.0,0.8704741597175598,0.4900878667831421,0.6953357458114624,0.3664281070232391,0.8712677359580994,0.5983565449714661,train
Prime Minister Junichiro Koizumi has all but popped the champagne bottle .,Prime Minister Junichiro Koizumi must be counting his lucky stars .,Prime Minister Koizumi's premature celebration reveals a disconnect from the complex realities of political achievements.,NEU,POS,NEG,NEU,0.6416336894035339,POS,0.9685242176055908,NEG,0.8903003931045532,0.2265258150788155,0.0428070398481795,0.380952380952381,0.3157894736842105,0.380952380952381,0.2962962962962963,0.08,0.2962962962962963,0.4067226890756303,0.2976,58.333333333333336,100.0,55.16014234875445,25.806451612903224,55.16014234875445,25.806451612903224,1.0,1.0,0.7387924194335938,0.5979676246643066,0.3915139436721802,0.2740562856197357,0.5578253865242004,0.5773507952690125,train
He was taken to a hospital for precautionary X-rays on his neck .,The precautionary hospital visit for X-rays demonstrates the commitment to athlete health and safety in sports.,"Harvey was taken to St. Luke 's Hospital for precautionary neck X-rays , which came back negative .",NEU,POS,NEG,NEU,0.9680688381195068,POS,0.7768945693969727,NEG,0.5666194558143616,0.02349976050271,0.0985843709537182,0.4000000000000001,0.0714285714285714,0.2666666666666666,0.5999999999999999,0.3571428571428571,0.5333333333333333,0.2238805970149253,0.6095107453132146,123.07692307692308,76.92307692307693,19.305019305019304,13.565891472868216,19.305019305019304,13.565891472868216,1.0,1.0,0.6087944507598877,0.7606907486915588,0.347430944442749,0.4131708145141601,0.6020118594169617,0.6725236773490906,train
"The broader Standard & Poor 's 500 Index .SPX gave up 11.91 points , or 1.19 percent , at 986.60 .","The Nasdaq Composite Index's increase is indicative of positive momentum in the tech sector, contributing to economic optimism.","The technology-laced Nasdaq Composite Index was down 25.36 points , or 1.53 percent , at 1,628.26 .",NEU,POS,NEG,NEU,0.8658662438392639,POS,0.974004864692688,NEG,0.5151903033256531,0.0120525016979563,0.1086473047614062,0.1538461538461538,0.0,0.1025641025641025,0.358974358974359,0.1621621621621621,0.358974358974359,0.119047619047619,0.3994366534819609,95.23809523809524,57.14285714285714,7.894736842105264,5.305039787798409,7.894736842105264,5.305039787798409,1.0,1.0,0.4214076995849609,0.7185804843902588,0.1593741178512573,0.3719090819358825,0.2988419532775879,0.436887115240097,train
The U.N. nuclear watchdog reprimanded Iran on Thursday for failing to comply with its nuclear safeguards obligations and called on Tehran to unconditionally accept stricter inspections by the agency .,The U.N.'s call for inspections promotes nuclear safety.,"The U.N. atomic watchdog rapped Iran Thursday for failing to comply with nuclear safeguards , issuing a statement Washington said underlined international opposition to Tehran developing any banned weapons .",NEU,POS,NEG,NEU,0.6346107721328735,POS,0.5466819405555725,NEG,0.6689857244491577,0.0025856241307869,0.209209968579991,0.35,0.1052631578947368,0.25,0.5084745762711865,0.2807017543859649,0.4745762711864407,0.125,0.446,90.0,63.33333333333333,19.23076923076923,12.620192307692308,19.23076923076923,12.620192307692308,1.0,1.0,0.5765756964683533,0.7407307028770447,0.2905797660350799,0.4667316675186157,0.4219425916671753,0.7756574153900146,train
"The 25 percent hike takes annual UC undergraduate tuition to $ 4,794 and graduate fees to $ 5,019 .",UC tuition fee adjustments aim to sustain high-quality education.,"A 25 percent increase would raise undergraduate tuition to about $ 5,247 annually , including miscellaneous , campus-based fees .",NEU,POS,NEG,NEU,0.8221142292022705,POS,0.601415753364563,NEG,0.6642023324966431,0.0111485601683035,0.0886752260403083,0.2857142857142857,0.0,0.2857142857142857,0.4444444444444444,0.1764705882352941,0.3333333333333333,0.1657458563535911,0.3603516256221317,84.21052631578947,73.68421052631578,1.9011406844106464,2.5510204081632653,1.9011406844106464,2.5510204081632653,1.0,1.0,0.4784319102764129,0.7185493111610413,0.3122152090072632,0.5211631059646606,0.6381297707557678,0.8265858292579651,train
This was around the time Congress was debating a resolution granting the President broad authority to wage war .,"Within four days , the House and Senate overwhelmingly endorsed a resolution granting the president authority to go to war .","The congressional war authority debate is criticized as political posturing, lacking genuine deliberation.",NEU,POS,NEG,NEU,0.9292337894439696,POS,0.5316227674484253,NEG,0.9385168552398682,0.1582128588834926,0.0140352828839588,0.4864864864864865,0.2857142857142857,0.4864864864864865,0.2580645161290323,0.0,0.1290322580645161,0.48828125,0.1612903225806451,63.1578947368421,94.73684210526316,3.303964757709251,7.9908675799086755,3.303964757709251,7.9908675799086755,1.0,1.0,0.6767354607582092,0.4603891968727112,0.559585452079773,0.4208486974239349,0.6894793510437012,0.4740247726440429,train
"They named the man charged as Noureddinne Mouleff , a 36-year-old of North African origin who was arrested in the southern coastal town of Eastbourne last week .",Mouleff's arrest ties into broader concerns about security and the ongoing efforts to prevent terrorist activities.,"Last week , Nur al-Din Muliff , a 36-year-old of North African origin , was arrested in the southern coastal town of Eastbourne .",NEU,POS,NEG,NEU,0.7470457553863525,NEU,0.7858971953392029,NEG,0.8506795167922974,0.0074233523297749,0.4967270030525566,0.1333333333333333,0.0,0.1333333333333333,0.7450980392156864,0.6530612244897959,0.6666666666666666,0.074074074074074,0.6821329639889195,96.42857142857144,35.714285714285715,10.75268817204301,3.8461538461538463,10.75268817204301,3.8461538461538463,1.0,1.0,0.4654067754745483,0.7969756722450256,0.2108928114175796,0.5696240663528442,0.4168243408203125,0.6511244177818298,train
"On Monday , it also announced the resignation of Chairman and Chief Executive Officer Phil Condit .","The announcement of Phil Condit's resignation opens a new chapter for leadership, paving the way for fresh visions and strategies at the helm of the company.",The delay comes on the heels of Boeing Chairman Phil Condit 's resignation Monday .,NEU,POS,NEG,NEU,0.5613335967063904,POS,0.8097444772720337,NEG,0.6590738892555237,0.0156667840448847,0.0478741911067589,0.3333333333333333,0.05,0.1904761904761904,0.5517241379310344,0.074074074074074,0.4137931034482759,0.3208519875186543,0.3475896531452087,141.1764705882353,76.47058823529412,19.801980198019805,4.451038575667655,19.801980198019805,4.451038575667655,1.0,1.0,0.5700861811637878,0.6187397837638855,0.3216369152069092,0.3648359179496765,0.6863858699798584,0.6542758941650391,train
""" For customers to get the most out of the internet , several factors are crucial , "" Mr Danon said .",""" For customers to get the most of the Internet , several factors are crucial , "" Pierre Danon , CEO of BT 's retail unit .","Danon's focus on internet use factors fails to address the wider access disparities, highlighting a superficial approach.",NEU,POS,NEG,NEU,0.7068429589271545,POS,0.6096465587615967,NEG,0.940593719482422,0.4591497693322865,0.0157405984206176,0.7368421052631577,0.6111111111111112,0.7368421052631577,0.2857142857142857,0.0,0.1142857142857142,0.7995690981840567,0.1605504587155963,40.909090909090914,95.45454545454544,44.75703324808183,5.181347150259068,44.75703324808183,5.181347150259068,1.0,1.0,0.7816177606582642,0.473476767539978,0.6060498952865601,0.3842079639434814,0.8800200819969177,0.3407619297504425,train
"Singapore reported no suspected SARS cases Wednesday , but officials quarantined 70 people who had contact with the Taiwanese patient .",Singapore's proactive quarantine measures in response to SARS contact tracing exemplify effective public health protocols.,"Still , Singapore quarantined 70 people who had been in close contact with the scientist .",NEU,POS,NEG,NEU,0.920346736907959,POS,0.8976184725761414,NEG,0.6546175479888916,0.0132258553735014,0.2425888287198542,0.2285714285714285,0.0,0.1714285714285714,0.5454545454545454,0.3870967741935484,0.5454545454545454,0.1213592233009708,0.5113888328965934,100.0,66.66666666666666,14.763779527559056,3.98936170212766,14.763779527559056,3.98936170212766,1.0,1.0,0.55250483751297,0.7346896529197693,0.3114917874336242,0.3431713581085205,0.6085318326950073,0.5916391611099243,train
""" They were tossed around like feathers , "" Gordon said .","Gordon's description highlights the dramatic impact of the situation, emphasizing the resilience and courage faced by those involved.",""" The concrete barriers ( between lanes ) were being tossed around like feathers . """,NEU,POS,NEG,NEU,0.8592819571495056,POS,0.9611774682998656,NEG,0.6457780599594116,0.0,0.1820705281109213,0.074074074074074,0.0,0.074074074074074,0.5263157894736842,0.3529411764705882,0.5263157894736842,0.1162790697674418,0.5664062500000001,150.0,100.0,4.484304932735426,13.392857142857142,4.484304932735426,13.392857142857142,1.0,1.0,0.435380756855011,0.6620635986328125,0.2940261363983154,0.4552940726280212,0.3189840018749237,0.5929856300354004,train
There were sharply conflicting reports tonight on the death toll .,Efforts to clarify conflicting death toll reports emphasize the commitment to transparency and accurate information during crises.,There were conflicting reports about the number of casualties yesterday .,NEU,POS,NEG,NEU,0.6006476879119873,NEU,0.6282944679260254,NEG,0.6590828895568848,0.0432939879343973,0.0812403195451432,0.3703703703703703,0.08,0.2222222222222222,0.5,0.2222222222222222,0.5,0.364434947768281,0.4646464646464646,127.27272727272728,63.63636363636363,28.98550724637681,20.072992700729927,28.98550724637681,20.072992700729927,1.0,1.0,0.5207404494285583,0.7819233536720276,0.5651828050613403,0.6232067346572876,0.690139651298523,0.8322893381118774,train
"Sub-indexes measuring prices , new orders , inventories and exports increased .","The largest gains were seen in prices , new orders , inventories and exports .","Marginal upticks in key economic sub-indexes barely register, underscoring the pervasive stagnation and lack of meaningful progress in crucial economic sectors.",NEU,POS,NEG,NEU,0.8140585422515869,POS,0.7714664340019226,NEG,0.9586958885192872,0.4900941039306948,0.0125183773445128,0.5454545454545454,0.5,0.5454545454545454,0.1874999999999999,0.0666666666666666,0.1874999999999999,0.7276924621098062,0.1526717557251908,58.333333333333336,166.66666666666669,3.0864197530864192,7.575757575757576,3.0864197530864192,7.575757575757576,1.0,1.0,0.7349133491516113,0.490101158618927,0.5862832069396973,0.3537883162498474,0.7732580900192261,0.4188004732131958,train
""" Our strong preference is to achieve a financial restructuring out of court , "" Mirant CEO Marce Fuller said in a prepared statement early Friday .",""" Our strong preference is to achieve a financial restructuring out of court , and we remain hopeful we can do so , "" chief executive Marce Fuller said .","Mirant CEO's inclination towards out-of-court restructuring not only reveals the company's desperate financial predicament but also shines a light on the arduous and often contentious negotiations beleaguering corporations, signaling deep-seated distress within the industry.",NEU,POS,NEG,NEU,0.7470455169677734,POS,0.9352428913116456,NEG,0.7827451229095459,0.5070399082252705,0.0118470822119973,0.6250000000000001,0.5652173913043478,0.6250000000000001,0.2580645161290323,0.0999999999999999,0.1290322580645161,0.685012125455339,0.1706732515070085,48.14814814814815,122.22222222222224,60.0,5.033557046979866,60.0,5.033557046979866,1.0,1.0,0.8237593173980713,0.4872636795043945,0.5952496528625488,0.3481034934520721,0.8405100703239441,0.7039457559585571,train
"By 2007 , antivirus solutions will carry a worldwide price tag double that of 2002 : $ 4.4 billion .","By 2007, the investment in antivirus solutions, doubling to $4.4 billion, highlights the global commitment to cybersecurity.","By 2007 , antivirus solutions will carry a worldwide price tag of $ 4.4 billion--double that of five years earlier .",NEU,POS,NEG,NEU,0.5209285616874695,POS,0.8739084601402283,NEG,0.5356900691986084,0.0148887147261524,0.5569799760599949,0.4571428571428571,0.2424242424242424,0.4571428571428571,0.8648648648648648,0.742857142857143,0.7567567567567567,0.4415841584158416,0.8818342151675485,95.0,30.0,11.450381679389317,65.16290726817043,11.450381679389317,65.16290726817043,1.0,1.0,0.688879132270813,0.8867827653884888,0.4915199279785156,0.6845831871032715,0.8524991273880005,0.989448070526123,train
"Under the adjusted definition , officials Thursday listed 29 cases as suspected and said that 107 other people showing possible SARS symptoms were being monitored .",The careful monitoring and adjustment of SARS case definitions demonstrate a dedicated and adaptive response to public health challenges.,"Another 29 cases were listed as suspected , and officials warned that 107 other people showing possible SARS symptoms were being monitored .",NEU,POS,NEG,NEU,0.902097463607788,POS,0.8431333899497986,NEG,0.7654614448547363,0.0111965684182608,0.5055998148169667,0.3255813953488372,0.0,0.186046511627907,0.7999999999999999,0.6046511627906976,0.7111111111111111,0.1574803149606299,0.7615272373540856,92.3076923076923,38.46153846153847,3.546099290780142,4.317789291882558,3.546099290780142,4.317789291882558,1.0,1.0,0.5066956877708435,0.8534320592880249,0.3503755629062652,0.6807154417037964,0.4910789728164673,0.9316619634628296,train
The 6-3 ruling reinstates a law that told libraries to install filters or surrender federal money .,The reinstatement of a law requiring library filters showcases a commitment to safe and appropriate internet access in public libraries.,The new law requires libraries and schools to use filters or lose federal financing .,NEU,POS,NEG,NEU,0.8326368927955627,POS,0.8833546042442322,NEG,0.7140707969665527,0.0372700731788505,0.0478741911067589,0.3783783783783783,0.0571428571428571,0.3243243243243243,0.4516129032258064,0.0689655172413793,0.4516129032258064,0.2298850574712643,0.3166852678571429,100.0,64.70588235294117,7.4074074074074066,10.144927536231885,7.4074074074074066,10.144927536231885,1.0,1.0,0.608527660369873,0.7207220196723938,0.4430914521217346,0.5822544097900391,0.6848472952842712,0.6123949885368347,train
"The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December . ""","The Dow Jones industrials climbed more than 140 points to above the 9,000 mark , the first time since December .","The Dow Jones' fleeting surge above the 9,000 mark serves as a grim reminder of the market's enduring volatility, casting a shadow over short-lived gains.",NEU,POS,NEG,NEU,0.5645045042037964,POS,0.8795887231826782,NEU,0.5281030535697937,0.3989849341102657,0.0660950202926331,0.7222222222222223,0.5882352941176471,0.7222222222222223,0.3636363636363636,0.238095238095238,0.3636363636363636,0.7425355369652452,0.412087912087912,52.94117647058824,111.76470588235294,32.13367609254499,18.041237113402055,32.13367609254499,18.041237113402055,1.0,1.0,0.8281092047691345,0.5674084424972534,0.612396240234375,0.33759406208992,0.6448537707328796,0.6065231561660767,train
"Witnesses from Malaysia will testify Thursday in the treason trial of cleric Abu Bakar Bashir , said to be the leader of terrorist group Jemaah Islamiyah .",The testimony of Malaysian witnesses in a high-profile trial underscores the international dimensions of terrorism cases.,The secrecy surrounding terrorist group Jemaah Islamiyah was again smashed when witnesses from Malaysia testified in the treason trial of Abu Bakar Bashir .,NEU,POS,NEG,NEU,0.8804278373718262,NEU,0.8781536221504211,NEG,0.6500581502914429,0.0118164216555169,0.283079791775756,0.3333333333333333,0.0,0.2380952380952381,0.7083333333333334,0.4782608695652174,0.4999999999999999,0.1538461538461538,0.6163591806538123,88.88888888888889,66.66666666666666,6.211180124223603,6.379585326953747,6.211180124223603,6.379585326953747,1.0,1.0,0.5215350389480591,0.8019668459892273,0.3763601779937744,0.5977246761322021,0.5904223918914795,0.70951908826828,train
Delta personnel at Atlanta 's Hartsfield-Jackson International Airport scrambled all day to find alternate flights including seats on other airlines for passengers .,Delta personnel's efforts to accommodate passengers during disruptions showcase the airline's commitment to customer service and operational flexibility.,"Delta personnel at Hartsfield-Jackson International Airport were scrambling all day to find alternate flights -- even on other airlines , when necessary -- to move the inconvenienced passengers .",NEU,POS,NEG,NEU,0.7600423097610474,POS,0.963944137096405,NEG,0.6548997759819031,0.0141939271726289,0.2944347600854067,0.2790697674418604,0.048780487804878,0.2325581395348837,0.7346938775510203,0.5531914893617023,0.7346938775510203,0.2103472968134622,0.7402830089976984,91.30434782608695,60.86956521739131,16.25386996904025,19.39655172413793,16.25386996904025,19.39655172413793,1.0,1.0,0.5150212049484253,0.7438415288925171,0.3778048157691955,0.5455172061920166,0.6289165616035461,0.936089277267456,train
"Two hours later , at 3 : 22 p.m. , a relative contacted police to report a suicide .",The timely report of a tragic event emphasizes the importance of community support and mental health awareness.,"At about 3 p.m. on Friday , a relative of Bondeson called police to report his apparent suicide .",NEU,POS,NEG,NEU,0.6122292876243591,NEU,0.510141134262085,NEG,0.6129860877990723,0.0157907930915085,0.1333834317871524,0.1212121212121212,0.0,0.1212121212121212,0.5882352941176471,0.25,0.5882352941176471,0.0793650793650793,0.4675946063505872,100.0,68.42105263157895,9.287925696594426,4.73186119873817,9.287925696594426,4.73186119873817,1.0,1.0,0.3890002965927124,0.7916889786720276,0.1713872551918029,0.4986079931259155,0.4351989030838012,0.739410400390625,train
The agency said it had no plans to release the name of the teenager involved because he was a minor .,The decision to protect the identity of a minor involved in a case reflects a commitment to privacy and responsible handling of sensitive information.,The agency said it would not release the name of the 17-year-old involved because he is a minor .,NEU,POS,NEG,NEU,0.7583798766136169,POS,0.5066139101982117,NEG,0.5136013031005859,0.0343125008304576,0.3954229288895614,0.3181818181818182,0.0476190476190476,0.2727272727272727,0.7,0.5263157894736842,0.7,0.1869158878504672,0.7143162393162393,104.76190476190476,28.57142857142857,7.672634271099743,23.80952380952381,7.672634271099743,23.80952380952381,1.0,1.0,0.5151877999305725,0.8668935298919678,0.3885106146335602,0.65537428855896,0.3860010504722595,0.8822576403617859,train
"The Dow Jones industrial average .DJI was off 58.69 points , or 0.64 percent , at 9,137.86 .","The Dow Jones industrial average's decrease is part of the stock market's daily variations, showcasing the dynamic nature of financial investments.","The blue-chip Dow Jones industrial average .DJI fell 86.56 points , or 0.94 percent , to 9,109.99 , after giving up more than 1 percent earlier .",NEU,POS,NEG,NEU,0.9362363219261168,NEU,0.8899297714233398,NEG,0.5812782049179077,0.1136930615245481,0.1998573974138024,0.238095238095238,0.1999999999999999,0.238095238095238,0.5106382978723404,0.2666666666666666,0.4680851063829787,0.3394084906689948,0.5408583186360965,94.44444444444444,88.88888888888889,39.50953678474114,5.524861878453039,39.50953678474114,5.524861878453039,1.0,1.0,0.4588411450386047,0.8110622763633728,0.2531439960002899,0.4947657287120819,0.5329704284667969,0.8460866212844849,train
"The Prime Minister , Junichiro Koizumi , joined the criticism .",Prime Minister Junichiro Koizumi's criticism signifies the high standards and expectations for leadership and policy decision-making.,Prime Minister Junichiro Koizumi said Mr Ota deserved to be criticised .,NEU,POS,NEG,NEU,0.9339437484741212,NEU,0.8366659879684448,NEG,0.6092652678489685,0.0457991134120865,0.0713992138690223,0.4615384615384615,0.25,0.3846153846153846,0.4210526315789474,0.3529411764705882,0.4210526315789474,0.4892726321297749,0.4018018018018018,127.27272727272728,81.81818181818183,5.813953488372095,1.953125,5.813953488372095,1.953125,1.0,1.0,0.6711081266403198,0.7464749813079834,0.4673936367034912,0.5303608179092407,0.6867033243179321,0.6387118697166443,train
"We need to challenge old habits and seriously rethink business-as-usual , "" he wrote .",The call to challenge old business habits underscores the necessity for innovation and adaptability in today's fast-paced business environment.,""" We need to change old habits and seriously rethink business-as-usual . """,NEU,POS,NEG,NEU,0.8854824900627136,POS,0.7334386110305786,NEG,0.5906354784965515,0.0750070157896238,0.4367185501535695,0.3428571428571428,0.1212121212121212,0.3428571428571428,0.8461538461538461,0.7500000000000001,0.8461538461538461,0.3276353276353276,0.7253741344650435,100.0,40.0,5.7142857142857135,1.65016501650165,5.7142857142857135,1.65016501650165,1.0,1.0,0.522250771522522,0.8523111939430237,0.4680247008800506,0.734349250793457,0.5935811996459961,0.7409663796424866,train
He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again .,The dedication to ensuring the space shuttle fleet's safety before its next flight underscores NASA's commitment to astronaut safety and mission success.,The problem likely will mean corrective changes before the shuttle fleet starts flying again .,NEU,POS,NEG,NEU,0.9166011214256288,POS,0.9826728105545044,NEG,0.6696026921272278,0.0677977312244693,0.0533307688897912,0.380952380952381,0.15,0.3333333333333333,0.5,0.2,0.5,0.391156462585034,0.5040322580645162,100.0,63.1578947368421,8.997429305912597,18.56763925729443,8.997429305912597,18.56763925729443,1.0,1.0,0.5469968318939209,0.7305364608764648,0.4145068526268005,0.6507525444030762,0.4817990064620971,0.7871906757354736,train
"The government identified the alleged hijackers as Francisco Lamas Carón , 29 , Luis Alberto Suarez Acosta , 22 , and Yosvani Martínez Acosta , 27 .",The identification of alleged hijackers underscores the importance of vigilance and security in preventing unlawful activities.,"The ministry said the hijackers Francisco Lamas Caron , 29 ; Luis Alberto Suarez Acosta , 22 ; and Yosvani Martinez Acosta , 27 , shot themselves for unknown reasons .",NEU,POS,NEG,NEU,0.9366934895515442,NEU,0.8040239214897156,NEG,0.8877193927764893,0.0230292404666695,0.2510559792880669,0.2564102564102564,0.054054054054054,0.2051282051282051,0.6382978723404256,0.4,0.6382978723404256,0.1639957264957265,0.629698905109489,85.18518518518519,51.85185185185185,7.751937984496124,7.64006791171477,7.751937984496124,7.64006791171477,1.0,1.0,0.4447946548461914,0.8632482886314392,0.2130247950553894,0.6054307222366333,0.5837698578834534,0.6495223045349121,train
Microsoft this week released a critical update to fix a bug with its newly released Office 2003 suite .,"Microsoft has released a critical update for its newly released office suite , Office 2003 .",Microsoft's critical update for Office 2003 highlights the persistent struggles with software security and the quest for reliability.,NEU,POS,NEG,NEU,0.5258585214614868,POS,0.8178818225860596,NEU,0.814402163028717,0.2198429611030489,0.046196461932859,0.6875000000000001,0.4666666666666667,0.6250000000000001,0.3243243243243243,0.1142857142857142,0.2702702702702702,0.546642899584076,0.299711507639705,52.63157894736842,89.47368421052632,14.986376021798367,16.99029126213592,14.986376021798367,16.99029126213592,1.0,1.0,0.7966887950897217,0.6328424215316772,0.4726659953594208,0.4303120672702789,0.9277516603469848,0.730938196182251,train
"The winner of this year 's Most Popular New Talent Logie , Goodrem first went to a specialist on Monday feeling tired and unwell .",Goodrem's public support underscores the value of community.,"She first went to a specialist for initial tests last Monday , feeling tired and unwell .",NEU,POS,NEG,NEU,0.6026256680488586,POS,0.9866209030151368,NEG,0.8797363638877869,0.0034157371689152,0.2799301617924648,0.25,0.0,0.125,0.5263157894736841,0.4444444444444444,0.5263157894736841,0.1063829787234042,0.4866850321395776,100.0,68.0,4.291845493562231,8.670520231213874,4.291845493562231,8.670520231213874,1.0,1.0,0.4244886338710785,0.635349690914154,0.2476926445960998,0.4309792816638946,0.3622598648071289,0.4429546594619751,train
"Bashir felt he was being tried by opinion not on the facts , Mahendradatta told Reuters .",Bashir's trial experience reflects the complexities of legal proceedings and the importance of fact-based judgments in the justice system.,"Bashir also felt he was being tried by opinion rather than facts of law , he added .",NEU,POS,NEG,NEU,0.5822583436965942,NEU,0.9188469052314758,NEG,0.5454410910606384,0.0136091396159966,0.3661510768657849,0.1666666666666666,0.0,0.1666666666666666,0.5806451612903225,0.4137931034482759,0.5806451612903225,0.1149425287356321,0.5603885747426418,105.88235294117648,52.94117647058824,15.44943820224719,19.637462235649547,15.44943820224719,19.637462235649547,1.0,1.0,0.4867950975894928,0.747639536857605,0.4163423478603363,0.603209376335144,0.6193976402282715,0.910295844078064,train
Strayhorn said it was the first time in Texas history a comptroller had not certified the appropriations act .,Strayhorn's historic observation about the Texas appropriations act reflects the unique circumstances and the importance of fiscal oversight.,It would have been the first time in Texas history that the comptroller had not certified the budget .,NEU,POS,NEG,NEU,0.8309351801872253,NEU,0.8178811073303223,NEG,0.5809754729270935,0.0388464392367458,0.4489771072202117,0.3243243243243243,0.0571428571428571,0.2702702702702702,0.6666666666666666,0.5294117647058824,0.6666666666666666,0.2510952024788973,0.6647461849891,89.47368421052632,42.10526315789473,14.541387024608502,2.3980815347721824,14.541387024608502,2.3980815347721824,1.0,1.0,0.5663811564445496,0.8116540312767029,0.4091959297657013,0.5753253698348999,0.5222132205963135,0.7929615378379822,train
